"","","Channel","Watch time (mins)","Stream time (mins)","Peak viewers","Average viewers","Followers","Followers gained","Status","Mature","Language","URL"
"23","https://static-cdn.jtvnw.net/jtv_user_pictures/a58575dc-6414-45f7-a2da-a1ea2bed2e1f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","otplol_","2091056805","511980","126084","4084","797456","29660","Partner","false","French","https://www.twitch.tv/otplol_"
"24","https://static-cdn.jtvnw.net/jtv_user_pictures/14f0fcfd-00d4-4004-9379-93e0c6336f5e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","PlaqueBoyMax","1974591210","68955","196138","28635","2436241","900682","Partner","false","English","https://www.twitch.tv/plaqueboymax"
"25","https://static-cdn.jtvnw.net/jtv_user_pictures/d5a4b94c-5f59-4136-9e00-3311b06fdc63-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","BLASTPremier","1942487010","117375","274849","16549","2350285","280437","Partner","false","English","https://www.twitch.tv/blastpremier"
"26","https://static-cdn.jtvnw.net/jtv_user_pictures/8dcaf96d-68ee-4fc6-bfdc-fdfc564e134a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LVNDMARK","1930019070","176445","114077","10938","1483913","147628","Partner","false","English","https://www.twitch.tv/lvndmark"
"27","https://static-cdn.jtvnw.net/jtv_user_pictures/c1372b44-c4c9-451d-867e-377b0d227756-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","sasavot","1929357285","100050","99873","19283","1799444","952460","Partner","false","Russian","https://www.twitch.tv/sasavot"
"28","https://static-cdn.jtvnw.net/jtv_user_pictures/794e906d-64d7-41ab-bb89-8fb159e4124b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","k4sen","1884036315","119040","128089","15827","1018360","110187","Partner","false","Japanese","https://www.twitch.tv/k4sen"
"29","https://static-cdn.jtvnw.net/jtv_user_pictures/058ee082-68f4-417b-8f8b-8c3ad42468ac-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","TheBurntPeanut","1837695780","151305","88552","12145","2360379","1299950","Partner","false","English","https://www.twitch.tv/theburntpeanut"
"30","https://static-cdn.jtvnw.net/jtv_user_pictures/01d55c0b-9cfc-4a3d-a622-1bc2b3300f5e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","DDG","1830634770","129180","205741","14171","2199791","1706568","Partner","false","English","https://www.twitch.tv/ddg"
"31","https://static-cdn.jtvnw.net/jtv_user_pictures/436a50ca-f8e9-4cc0-aae8-def977448ac7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","zarbex","1770053010","125820","58722","14068","1314669","483983","Partner","false","German","https://www.twitch.tv/zarbex"
"32","https://static-cdn.jtvnw.net/jtv_user_pictures/9e619d88755f56a8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","NoWay4u_Sir","1739575530","161070","34653","10800","780777","47672","Partner","false","German","https://www.twitch.tv/noway4u_sir"
"33","https://static-cdn.jtvnw.net/jtv_user_pictures/70c63d12-ecae-485c-9bca-3d3f3ad5782a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","yourragegaming","1689306285","107235","61572","15753","2096794","314167","Partner","false","English","https://www.twitch.tv/yourragegaming"
"34","https://static-cdn.jtvnw.net/jtv_user_pictures/76689ba7-8a3a-4369-bb9b-6ec7c54e4648-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Tumblurr","1669026165","61920","226112","26954","2014313","164850","Partner","false","Italian","https://www.twitch.tv/tumblurr"
"35","https://static-cdn.jtvnw.net/jtv_user_pictures/a2592e98-5ba6-4c9a-9d9e-cf036d6f64c2-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","Rubius","1645107645","72780","206194","22604","16435773","506920","Partner","false","Spanish","https://www.twitch.tv/rubius"
"36","https://static-cdn.jtvnw.net/jtv_user_pictures/22a56845-20d0-4e14-932e-0ec099b088eb-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Trymacs","1644725610","141150","155337","11652","3930460","178512","Partner","false","German","https://www.twitch.tv/trymacs"
"37","https://static-cdn.jtvnw.net/jtv_user_pictures/5b73f4b998324548-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","knekro","1632743775","140085","145054","11655","1289167","92478","Partner","false","Spanish","https://www.twitch.tv/knekro"
"38","https://static-cdn.jtvnw.net/jtv_user_pictures/c1ecbcd5-b8b6-4e0c-9d5f-e01d610aa97d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ESLCS","1622927190","475245","198900","3414","6807320","178469","Partner","false","English","https://www.twitch.tv/eslcs"
"39","https://static-cdn.jtvnw.net/jtv_user_pictures/38e925fc-0b07-4e1e-82e2-6639e01344f3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LIRIK","1620703755","121665","34248","13321","2996817","12889","Partner","false","English","https://www.twitch.tv/lirik"
"40","https://static-cdn.jtvnw.net/jtv_user_pictures/8e9ae092-d343-4f47-a65a-26ce3d2da6ab-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Recrent","1587794745","172305","119109","9215","1959288","346525","Partner","false","Russian","https://www.twitch.tv/recrent"
"41","https://static-cdn.jtvnw.net/jtv_user_pictures/f04d2a14-8d63-4cd5-a469-7ec2cd6e5ce3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","tarik","1556039160","94500","104971","16465","3313124","71159","Partner","false","English","https://www.twitch.tv/tarik"
"42","https://static-cdn.jtvnw.net/jtv_user_pictures/2f5addde-fd0d-4a10-82a9-ea91ebb17f8d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Quin69","1529110140","173115","39204","8832","950819","58148","Partner","false","English","https://www.twitch.tv/quin69"
"43","https://static-cdn.jtvnw.net/jtv_user_pictures/17ef7a09-3473-4ff8-85ca-e6648d392116-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Anyme023","1522476315","69045","150376","22050","2530959","2241418","Partner","false","French","https://www.twitch.tv/anyme023"
"44","https://static-cdn.jtvnw.net/jtv_user_pictures/a83b628d80bcbe4f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Agent00","1504290000","108795","99323","13826","3304244","1043279","Partner","false","English","https://www.twitch.tv/agent00"
"45","https://static-cdn.jtvnw.net/jtv_user_pictures/09f74aa6-9df9-4d37-a686-7ee5ed29bca8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ramzes","1470295305","80805","88423","18195","655182","184347","Partner","false","Russian","https://www.twitch.tv/ramzes"
"46","https://static-cdn.jtvnw.net/jtv_user_pictures/b85ddb98-20ae-42f3-b457-f83d9511064f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","dota2_winline_ru","1442872620","97005","95742","14874","550125","103421","Partner","false","Russian","https://www.twitch.tv/dota2_winline_ru"
"47","https://static-cdn.jtvnw.net/jtv_user_pictures/c9f74581-c0e8-4638-8629-51dbfe401335-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Emiru","1436448405","75420","60629","19046","2116763","301532","Partner","false","English","https://www.twitch.tv/emiru"
"48","https://static-cdn.jtvnw.net/jtv_user_pictures/64d44235-1dee-4bca-95da-bee1ee96eea3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","alanzoka","1422297960","106635","69851","13337","8045394","439339","Partner","false","Portuguese","https://www.twitch.tv/alanzoka"
"49","https://static-cdn.jtvnw.net/jtv_user_pictures/aa2bc80a-e317-494a-a94d-7492889e4f66-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","JLTomy","1379981190","124305","28943","11101","1400027","57754","Partner","false","French","https://www.twitch.tv/jltomy"
"50","https://static-cdn.jtvnw.net/jtv_user_pictures/55a5e785-9c08-47f5-bcff-895224deb51f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","shadowkekw","1377884340","39360","419963","35007","1323770","477800","Partner","false","Russian","https://www.twitch.tv/shadowkekw"
