"","","Channel","Watch time (mins)","Stream time (mins)","Peak viewers","Average viewers","Followers","Followers gained","Status","Mature","Language","URL"
"11","https://static-cdn.jtvnw.net/jtv_user_pictures/c5a2baa2-74ed-4b72-b047-8326572c9bfa-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","handongsuk","3416028195","179685","166223","19011","656212","111338","Partner","false","Korean","https://www.twitch.tv/handongsuk"
"12","https://static-cdn.jtvnw.net/jtv_user_pictures/3f038015-59f4-44f3-8a82-7437d3afd068-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Coringa","3328742745","110610","205471","30094","7153201","1093902","Partner","false","Portuguese","https://www.twitch.tv/coringa"
"13","https://static-cdn.jtvnw.net/jtv_user_pictures/99aa4739-21d6-40af-86ae-4b4d3457fce4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","summit1g","3220207860","233130","48921","13812","6401532","80412","Partner","false","English","https://www.twitch.tv/summit1g"
"14","https://static-cdn.jtvnw.net/jtv_user_pictures/d96bbd7a-26e5-4c5e-b6a5-149d708a973b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","PaulinhoLOKObr","3054694995","49665","266793","61506","3691829","1078012","Partner","false","Portuguese","https://www.twitch.tv/paulinholokobr"
"15","https://static-cdn.jtvnw.net/jtv_user_pictures/c1ecbcd5-b8b6-4e0c-9d5f-e01d610aa97d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ESLCS","3039775005","486285","295493","6250","6807320","379434","Partner","false","English","https://www.twitch.tv/eslcs"
"16","https://static-cdn.jtvnw.net/jtv_user_pictures/a4977cfd-1962-41ec-9355-ab2611b97552-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","kato_junichi0817","3003643215","139920","105954","21467","1191446","163576","Partner","false","Japanese","https://www.twitch.tv/kato_junichi0817"
"17","https://static-cdn.jtvnw.net/jtv_user_pictures/a9ce83ba-c0bd-49cc-83bd-9d17647a211a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","zackrawrr","2968378320","146070","207866","20321","2402428","550107","Partner","false","English","https://www.twitch.tv/zackrawrr"
"18","https://static-cdn.jtvnw.net/jtv_user_pictures/04abc1b4-7bad-4b55-8da8-c0f1cf031bda-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Papaplatte","2855306805","161895","120011","17636","3112259","491336","Partner","false","German","https://www.twitch.tv/papaplatte"
"19","https://static-cdn.jtvnw.net/jtv_user_pictures/f1ea7d5a-ab2c-4e91-bba5-3ce211adfc3b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","auronplay","2804746725","53865","360947","52069","17012444","1591507","Partner","false","Spanish","https://www.twitch.tv/auronplay"
"20","https://static-cdn.jtvnw.net/jtv_user_pictures/0595cdd0-65a7-4fa3-996d-323cf3a54be1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Cellbit","2798377740","128295","215165","21811","3604943","731197","Partner","false","Portuguese","https://www.twitch.tv/cellbit"
"21","https://static-cdn.jtvnw.net/jtv_user_pictures/a58575dc-6414-45f7-a2da-a1ea2bed2e1f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","otplol_","2797562610","509265","166788","5493","797456","75667","Partner","false","French","https://www.twitch.tv/otplol_"
"22","https://static-cdn.jtvnw.net/jtv_user_pictures/a28b0d37-81d0-415a-8ed8-1a1f998ea26d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Fextralife","2661562515","150090","127557","17733","1600214","154799","Partner","false","English","https://www.twitch.tv/fextralife"
"23","https://static-cdn.jtvnw.net/jtv_user_pictures/645d98a0-a2eb-48a3-b687-cfbc55243e4a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Jynxzi","2351358060","136335","102970","17246","10652899","3020501","Partner","false","English","https://www.twitch.tv/jynxzi"
"24","https://static-cdn.jtvnw.net/jtv_user_pictures/c754eebf-745b-4e0a-814a-10bcaecaabbc-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","shroud","2349633915","144330","156716","16279","11300789","301582","Partner","false","English","https://www.twitch.tv/shroud"
"25","https://static-cdn.jtvnw.net/jtv_user_pictures/fa7d6582-6635-410f-8691-9e1d4d55411f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","woowakgood","2325432015","125340","65775","18552","1044291","109414","Partner","false","Korean","https://www.twitch.tv/woowakgood"
"26","https://static-cdn.jtvnw.net/jtv_user_pictures/9e619d88755f56a8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","NoWay4u_Sir","2290522215","187920","48646","12188","780777","70630","Partner","false","German","https://www.twitch.tv/noway4u_sir"
"27","https://static-cdn.jtvnw.net/jtv_user_pictures/5051503d-254c-4a94-abf5-c9de97b5c9a0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Nix","2276896935","62055","272205","36691","1115195","318200","Partner","false","Russian","https://www.twitch.tv/nix"
"28","https://static-cdn.jtvnw.net/jtv_user_pictures/50e4e7b2-ae1c-43dd-ae3a-243de06a9034-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","k3soju","2233826220","146310","30882","15267","666717","117813","Partner","false","English","https://www.twitch.tv/k3soju"
"29","https://static-cdn.jtvnw.net/jtv_user_pictures/d4885242-febf-4a11-a42a-a0ad52474ee2-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ElSpreen","2212321215","48480","403954","45633","9695161","2760451","Partner","false","Spanish","https://www.twitch.tv/elspreen"
"30","https://static-cdn.jtvnw.net/jtv_user_pictures/38e925fc-0b07-4e1e-82e2-6639e01344f3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LIRIK","2209898940","125355","56762","17629","2996817","44631","Partner","false","English","https://www.twitch.tv/lirik"
"31","https://static-cdn.jtvnw.net/jtv_user_pictures/a2592e98-5ba6-4c9a-9d9e-cf036d6f64c2-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","Rubius","2164172550","87960","357257","24603","16435773","1444291","Partner","false","Spanish","https://www.twitch.tv/rubius"
"32","https://static-cdn.jtvnw.net/jtv_user_pictures/d5a4b94c-5f59-4136-9e00-3311b06fdc63-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","BLASTPremier","2076746145","50430","440432","41180","2350285","420151","Partner","false","English","https://www.twitch.tv/blastpremier"
"33","https://static-cdn.jtvnw.net/jtv_user_pictures/7d354ef2-b2a8-4276-8c12-5be7f6301ae0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","hanryang1125","2064079320","166740","35130","12378","615973","18053","Partner","false","Korean","https://www.twitch.tv/hanryang1125"
"34","https://static-cdn.jtvnw.net/jtv_user_pictures/dbca03f2-578c-454f-8fa8-a76b089164e4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Kamet0","2062544310","121530","137733","16971","2118885","269404","Partner","false","French","https://www.twitch.tv/kamet0"
"35","https://static-cdn.jtvnw.net/jtv_user_pictures/2f5addde-fd0d-4a10-82a9-ea91ebb17f8d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Quin69","1993852185","176880","53894","11272","950819","98894","Partner","false","English","https://www.twitch.tv/quin69"
"36","https://static-cdn.jtvnw.net/jtv_user_pictures/05396d4d-7af0-4b9b-8c7e-c03563b4d448-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Baiano","1903927485","106725","154553","17839","1064308","145078","Partner","false","Portuguese","https://www.twitch.tv/baiano"
"37","https://static-cdn.jtvnw.net/jtv_user_pictures/35b02a12-d516-499e-90f8-7899f136fa18-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","riotgames","1849771905","34950","824255","52926","7358758","306437","Partner","false","English","https://www.twitch.tv/riotgames"
"38","https://static-cdn.jtvnw.net/jtv_user_pictures/5742b015-e6ed-4f7c-a1dd-87cd88fe1eb9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ohnePixel","1813814130","123300","236159","14710","2930487","785787","Partner","false","English","https://www.twitch.tv/ohnepixel"
"39","https://static-cdn.jtvnw.net/jtv_user_pictures/b470b382-2bd7-489f-9755-1af47d0b0f6f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LEC","1812610305","48120","211881","37668","2109683","181798","Partner","false","English","https://www.twitch.tv/lec"
"40","https://static-cdn.jtvnw.net/jtv_user_pictures/0107210e-a98c-409d-92a6-1caf70bb3953-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ElMariana","1801683135","55245","159115","32612","11008282","2908884","Partner","false","Spanish","https://www.twitch.tv/elmariana"
"41","https://static-cdn.jtvnw.net/jtv_user_pictures/gorgc-profile_image-469e05d25a1e8594-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","Gorgc","1796462325","153735","48808","11685","774286","77939","Partner","false","English","https://www.twitch.tv/gorgc"
"42","https://static-cdn.jtvnw.net/jtv_user_pictures/198c0fe9-cf41-4ef1-ad55-405c1e599f25-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","elxokas","1790272935","116805","94536","15327","4407286","625791","Partner","false","Spanish","https://www.twitch.tv/elxokas"
"43","https://static-cdn.jtvnw.net/jtv_user_pictures/64d44235-1dee-4bca-95da-bee1ee96eea3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","alanzoka","1786627350","105090","76716","17001","8045394","701065","Partner","false","Portuguese","https://www.twitch.tv/alanzoka"
"44","https://static-cdn.jtvnw.net/jtv_user_pictures/bc9e7c87-c85a-45a6-9e45-0eb1e87eb47a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","TheGrefg","1765809090","85185","1745462","20728","12286014","1278818","Partner","false","Spanish","https://www.twitch.tv/thegrefg"
"45","https://static-cdn.jtvnw.net/jtv_user_pictures/76689ba7-8a3a-4369-bb9b-6ec7c54e4648-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Tumblurr","1765143120","113715","47393","15522","2014313","343415","Partner","false","Italian","https://www.twitch.tv/tumblurr"
"46","https://static-cdn.jtvnw.net/jtv_user_pictures/794e906d-64d7-41ab-bb89-8fb159e4124b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","k4sen","1729466070","145350","114565","11898","1018360","219527","Partner","false","Japanese","https://www.twitch.tv/k4sen"
"47","https://static-cdn.jtvnw.net/jtv_user_pictures/stylishnoob4-profile_image-08271f11296c16df-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","stylishnoob4","1715324730","97650","66491","17565","1148116","93399","Partner","false","Japanese","https://www.twitch.tv/stylishnoob4"
"48","https://static-cdn.jtvnw.net/jtv_user_pictures/22a56845-20d0-4e14-932e-0ec099b088eb-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Trymacs","1711687935","127680","74903","13406","3930460","249263","Partner","false","German","https://www.twitch.tv/trymacs"
"49","https://static-cdn.jtvnw.net/jtv_user_pictures/0863a8b0-7fdb-44a9-8212-680cfbaa38f9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LuquEt4","1702272870","75240","180846","22624","2038074","598861","Partner","false","Portuguese","https://www.twitch.tv/luquet4"
"50","https://static-cdn.jtvnw.net/jtv_user_pictures/42b9ddab-e29a-4efb-9ac9-288b5093e031-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","just_ns","1674125415","115785","93182","14458","790487","149923","Partner","false","Russian","https://www.twitch.tv/just_ns"
