"","","Channel","Watch time (mins)","Stream time (mins)","Peak viewers","Average viewers","Followers","Followers gained","Status","Mature","Language","URL"
"22","https://static-cdn.jtvnw.net/jtv_user_pictures/a2592e98-5ba6-4c9a-9d9e-cf036d6f64c2-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","Rubius","3553116465","99165","372079","35830","16435773","2655537","Partner","false","Spanish","https://www.twitch.tv/rubius"
"23","https://static-cdn.jtvnw.net/jtv_user_pictures/ab4a35d8-8008-41b8-b0e5-db622e4c0a6f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ROSHTEIN","3412720935","146205","47775","23342","1041742","245387","Community","true","English","https://www.twitch.tv/roshtein"
"24","https://static-cdn.jtvnw.net/jtv_user_pictures/593b5641-c626-4ba4-ba49-11cb33f6c3e8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","IlloJuan","3402955950","91770","172014","37081","4587943","1601110","Partner","false","Spanish","https://www.twitch.tv/illojuan"
"25","https://static-cdn.jtvnw.net/jtv_user_pictures/74586414-e27b-4347-89c5-109e42ac3e1d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","juansguarnizo","3175801020","103770","282341","30604","11674676","3383179","Partner","false","Spanish","https://www.twitch.tv/juansguarnizo"
"26","https://static-cdn.jtvnw.net/jtv_user_pictures/34c5c8da-19b6-47b2-85ba-cc7ae87f1413-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","VALORANT","3081479760","124095","281190","24831","4866540","1333623","Partner","false","English","https://www.twitch.tv/valorant"
"27","https://static-cdn.jtvnw.net/jtv_user_pictures/d4885242-febf-4a11-a42a-a0ad52474ee2-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ElSpreen","2970998325","64200","188812","46277","9695161","3965503","Partner","false","Spanish","https://www.twitch.tv/elspreen"
"28","https://static-cdn.jtvnw.net/jtv_user_pictures/198c0fe9-cf41-4ef1-ad55-405c1e599f25-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","elxokas","2939897745","152805","1185959","19239","4407286","1673188","Partner","false","Spanish","https://www.twitch.tv/elxokas"
"29","https://static-cdn.jtvnw.net/jtv_user_pictures/stylishnoob4-profile_image-08271f11296c16df-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","stylishnoob4","2893021425","160575","76631","18016","1148116","208748","Partner","false","Japanese","https://www.twitch.tv/stylishnoob4"
"30","https://static-cdn.jtvnw.net/jtv_user_pictures/c5a2baa2-74ed-4b72-b047-8326572c9bfa-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","handongsuk","2820514350","189330","84826","14897","656212","81790","Partner","false","Korean","https://www.twitch.tv/handongsuk"
"31","https://static-cdn.jtvnw.net/jtv_user_pictures/b04e20be-6c0b-4379-b163-7f9a928e03f0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","NICKMERCS","2753433435","117060","108069","23521","6766464","345470","Partner","false","English","https://www.twitch.tv/nickmercs"
"32","https://static-cdn.jtvnw.net/jtv_user_pictures/7d354ef2-b2a8-4276-8c12-5be7f6301ae0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","hanryang1125","2544683895","177555","38921","14331","615973","35448","Partner","false","Korean","https://www.twitch.tv/hanryang1125"
"33","https://static-cdn.jtvnw.net/jtv_user_pictures/fa7d6582-6635-410f-8691-9e1d4d55411f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","woowakgood","2410426410","153030","79470","15751","1044291","167286","Partner","false","Korean","https://www.twitch.tv/woowakgood"
"34","https://static-cdn.jtvnw.net/jtv_user_pictures/0107210e-a98c-409d-92a6-1caf70bb3953-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ElMariana","2368426200","61500","125423","38511","11008282","3367987","Partner","false","Spanish","https://www.twitch.tv/elmariana"
"35","https://static-cdn.jtvnw.net/jtv_user_pictures/c754eebf-745b-4e0a-814a-10bcaecaabbc-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","shroud","2367507600","131640","93631","17984","11300789","522877","Partner","false","English","https://www.twitch.tv/shroud"
"36","https://static-cdn.jtvnw.net/jtv_user_pictures/6d306649-dd15-4db8-82d8-655694ba692f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ImperialHal__","2323859520","122205","108815","19016","2097677","508931","Partner","false","English","https://www.twitch.tv/imperialhal__"
"37","https://static-cdn.jtvnw.net/jtv_user_pictures/dbca03f2-578c-454f-8fa8-a76b089164e4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Kamet0","2309733030","147600","419458","15648","2118885","480269","Partner","false","French","https://www.twitch.tv/kamet0"
"38","https://static-cdn.jtvnw.net/jtv_user_pictures/38e925fc-0b07-4e1e-82e2-6639e01344f3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LIRIK","2272245645","121185","52716","18750","2996817","55890","Partner","false","English","https://www.twitch.tv/lirik"
"39","https://static-cdn.jtvnw.net/jtv_user_pictures/9e619d88755f56a8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","NoWay4u_Sir","2236460775","176880","34205","12643","780777","81889","Partner","false","German","https://www.twitch.tv/noway4u_sir"
"40","https://static-cdn.jtvnw.net/jtv_user_pictures/22a56845-20d0-4e14-932e-0ec099b088eb-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Trymacs","2213258265","113340","140876","19527","3930460","426670","Partner","false","German","https://www.twitch.tv/trymacs"
"41","https://static-cdn.jtvnw.net/jtv_user_pictures/a4977cfd-1962-41ec-9355-ab2611b97552-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","kato_junichi0817","2205365550","92730","113309","23782","1191446","192832","Partner","false","Japanese","https://www.twitch.tv/kato_junichi0817"
"42","https://static-cdn.jtvnw.net/jtv_user_pictures/0b0601ac-1ec9-4d63-89a4-f8d3d14e6e78-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Mizkif","2181235185","68235","122011","31966","2156606","329540","Partner","false","English","https://www.twitch.tv/mizkif"
"43","https://static-cdn.jtvnw.net/jtv_user_pictures/b470b382-2bd7-489f-9755-1af47d0b0f6f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LEC","2012751105","39930","339696","50406","2109683","261902","Partner","false","English","https://www.twitch.tv/lec"
"44","https://static-cdn.jtvnw.net/jtv_user_pictures/7f349bf3-ada7-4486-a0f1-a6e055b68fca-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","AMOURANTH","1946805675","222840","67949","8736","6057504","1233870","Partner","false","English","https://www.twitch.tv/amouranth"
"45","https://static-cdn.jtvnw.net/jtv_user_pictures/38bcb747-1d2e-42c0-ad59-6f11fa5e8c86-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","RocketLeague","1936729575","46200","256159","41920","4852987","375665","Partner","false","English","https://www.twitch.tv/rocketleague"
"46","https://static-cdn.jtvnw.net/jtv_user_pictures/544413a8-8527-4a15-aa13-16dc9432735b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","csgo_mc","1903344945","99630","355128","19104","1222562","187133","Partner","false","Russian","https://www.twitch.tv/csgo_mc"
"47","https://static-cdn.jtvnw.net/jtv_user_pictures/bc9e7c87-c85a-45a6-9e45-0eb1e87eb47a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","TheGrefg","1895470995","88590","1066622","21396","12286014","1363864","Partner","false","Spanish","https://www.twitch.tv/thegrefg"
"48","https://static-cdn.jtvnw.net/jtv_user_pictures/2f5addde-fd0d-4a10-82a9-ea91ebb17f8d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Quin69","1877960175","179775","30272","10446","950819","78562","Partner","false","English","https://www.twitch.tv/quin69"
"49","https://static-cdn.jtvnw.net/jtv_user_pictures/07580fe8-4509-4cbd-84b6-31732234e98c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","iiTzTimmy","1865503185","187620","62328","9942","2917056","1114090","Partner","false","English","https://www.twitch.tv/iitztimmy"
"50","https://static-cdn.jtvnw.net/jtv_user_pictures/3c3396bb-67d9-480c-95e5-2970a1f2aed4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LCS","1795211955","60900","243463","29478","1967330","255632","Partner","false","English","https://www.twitch.tv/lcs"
