"","","Channel","Watch time (mins)","Stream time (mins)","Peak viewers","Average viewers","Followers","Followers gained","Views gained","Status","Mature","Language","URL"
"15","https://static-cdn.jtvnw.net/jtv_user_pictures/d8a3e3e9-f70a-4634-bd59-b4a1cab834de-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","fps_shaka","4121396520","235890","71038","17471","1664867","323409","60557747","Partner","false","Japanese","https://www.twitch.tv/fps_shaka"
"16","https://static-cdn.jtvnw.net/jtv_user_pictures/f067a235-27d9-415d-b25f-15387d7c972e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","RanbooLive","4072643340","54105","346132","75273","4272591","3538030","61090108","Partner","false","English","https://www.twitch.tv/ranboolive"
"17","https://static-cdn.jtvnw.net/jtv_user_pictures/6f36c08a-6f7d-40f1-a9e8-12eee2ff0f93-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","MontanaBlack88","3700793685","74085","204811","49953","5759101","1054720","56291292","Partner","false","German","https://www.twitch.tv/montanablack88"
"18","https://static-cdn.jtvnw.net/jtv_user_pictures/feea7bcc-6e6c-489d-9a58-20058fc8be7a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Sykkuno","3628816335","111180","108251","32639","3785931","1620075","63181498","Partner","false","English","https://www.twitch.tv/sykkuno"
"19","https://static-cdn.jtvnw.net/jtv_user_pictures/a2592e98-5ba6-4c9a-9d9e-cf036d6f64c2-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","Rubius","3617714805","72360","215369","49996","16435773","3046600","106705022","Partner","false","Spanish","https://www.twitch.tv/rubius"
"20","https://static-cdn.jtvnw.net/jtv_user_pictures/ab4a35d8-8008-41b8-b0e5-db622e4c0a6f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ROSHTEIN","3598748400","197220","67600","18247","1041742","395159","43754957","Community","true","English","https://www.twitch.tv/roshtein"
"21","https://static-cdn.jtvnw.net/jtv_user_pictures/22a56845-20d0-4e14-932e-0ec099b088eb-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Trymacs","3585809940","119445","293900","30020","3930460","852178","64253258","Partner","false","German","https://www.twitch.tv/trymacs"
"22","https://static-cdn.jtvnw.net/jtv_user_pictures/35b02a12-d516-499e-90f8-7899f136fa18-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","riotgames","3499326975","92535","854781","37816","7358758","1031458","72611631","Partner","false","English","https://www.twitch.tv/riotgames"
"23","https://static-cdn.jtvnw.net/jtv_user_pictures/bde8aaf5-35d4-4503-9797-842401da900f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Ludwig","3403334985","121200","201268","28080","3651851","1851104","73276448","Partner","false","English","https://www.twitch.tv/ludwig"
"24","https://static-cdn.jtvnw.net/jtv_user_pictures/a28b0d37-81d0-415a-8ed8-1a1f998ea26d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Fextralife","3340547250","173925","158719","19206","1600214","384784","580477074","Partner","false","English","https://www.twitch.tv/fextralife"
"25","https://static-cdn.jtvnw.net/jtv_user_pictures/1f47965f-7961-4b64-ad6f-71808d7d7fe9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Trainwreckstv","3272153955","153795","77207","21275","2241071","544482","42630880","Partner","true","English","https://www.twitch.tv/trainwreckstv"
"26","https://static-cdn.jtvnw.net/jtv_user_pictures/10c197cb-295f-4d40-8a6c-26a0a5da22ee-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","AdinRoss","3147516030","61860","254923","50881","7027192","4763772","38706901","Partner","false","English","https://www.twitch.tv/adinross"
"27","https://static-cdn.jtvnw.net/jtv_user_pictures/a58575dc-6414-45f7-a2da-a1ea2bed2e1f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","otplol_","3063334155","417915","300863","7329","797456","403576","74487231","Partner","false","French","https://www.twitch.tv/otplol_"
"28","https://static-cdn.jtvnw.net/jtv_user_pictures/c02fd1f5-a521-4649-982b-e86f6f10bc23-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","buddha","3020676705","198270","68818","15235","871919","445784","40432875","Partner","true","English","https://www.twitch.tv/buddha"
"29","https://static-cdn.jtvnw.net/jtv_user_pictures/f053b900-403f-487a-875d-dcf107710cd0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","dota2mc","2991319875","140580","142026","21278","695245","202626","95557752","Partner","false","Russian","https://www.twitch.tv/dota2mc"
"30","https://static-cdn.jtvnw.net/jtv_user_pictures/38bcb747-1d2e-42c0-ad59-6f11fa5e8c86-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","RocketLeague","2974523670","45990","205975","64677","4852987","1145922","116443269","Partner","false","English","https://www.twitch.tv/rocketleague"
"31","https://static-cdn.jtvnw.net/jtv_user_pictures/fc7b15b2-e400-4e74-8c8b-2ad3725e5770-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","sodapoppin","2962538655","141030","86872","21006","8966121","-2809445","42823108","Partner","false","English","https://www.twitch.tv/sodapoppin"
"32","https://static-cdn.jtvnw.net/jtv_user_pictures/stylishnoob4-profile_image-08271f11296c16df-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","stylishnoob4","2960615670","151215","114474","19578","1148116","288134","50398251","Partner","false","Japanese","https://www.twitch.tv/stylishnoob4"
"33","https://static-cdn.jtvnw.net/jtv_user_pictures/0b0601ac-1ec9-4d63-89a4-f8d3d14e6e78-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Mizkif","2789687835","103665","191849","26910","2156606","786122","49876012","Partner","false","English","https://www.twitch.tv/mizkif"
"34","https://static-cdn.jtvnw.net/jtv_user_pictures/8dcaf96d-68ee-4fc6-bfdc-fdfc564e134a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LVNDMARK","2761946745","213105","142160","12960","1483913","386098","35297332","Partner","false","English","https://www.twitch.tv/lvndmark"
"35","https://static-cdn.jtvnw.net/jtv_user_pictures/asmongold-profile_image-f7ddcbd0332f5d28-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Asmongold","2699178570","49755","213209","54249","3430784","514168","42767204","Partner","false","English","https://www.twitch.tv/asmongold"
"36","https://static-cdn.jtvnw.net/jtv_user_pictures/34c5c8da-19b6-47b2-85ba-cc7ae87f1413-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","VALORANT","2654402250","108615","344755","24438","4866540","1924980","92029947","Partner","false","English","https://www.twitch.tv/valorant"
"37","https://static-cdn.jtvnw.net/jtv_user_pictures/38e925fc-0b07-4e1e-82e2-6639e01344f3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LIRIK","2575063920","119025","85145","21634","2996817","148773","39427076","Partner","false","English","https://www.twitch.tv/lirik"
"38","https://static-cdn.jtvnw.net/jtv_user_pictures/7dcd89d5-6700-4b05-b9c9-c7dac61c32db-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","TimTheTatman","2549929275","69660","152188","36605","7612246","1069261","38011211","Partner","false","English","https://www.twitch.tv/timthetatman"
"39","https://static-cdn.jtvnw.net/jtv_user_pictures/7d354ef2-b2a8-4276-8c12-5be7f6301ae0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","hanryang1125","2546404410","175785","27919","14486","615973","38648","34186765","Partner","false","Korean","https://www.twitch.tv/hanryang1125"
"40","https://static-cdn.jtvnw.net/jtv_user_pictures/929b9591-07c5-4adb-adf0-5f0897332391-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Rainbow6","2454690000","79800","133159","30760","3249894","557368","41837411","Partner","false","English","https://www.twitch.tv/rainbow6"
"41","https://static-cdn.jtvnw.net/jtv_user_pictures/523c5814-19c9-4de3-bc70-ca0899555bf9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Jelty","2359530735","188880","73422","12492","3088734","1738401","63694564","Partner","false","Spanish","https://www.twitch.tv/jelty"
"42","https://static-cdn.jtvnw.net/jtv_user_pictures/7f349bf3-ada7-4486-a0f1-a6e055b68fca-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","AMOURANTH","2326154430","237780","33925","9782","6057504","3003574","200846725","Partner","false","English","https://www.twitch.tv/amouranth"
"43","https://static-cdn.jtvnw.net/jtv_user_pictures/b470b382-2bd7-489f-9755-1af47d0b0f6f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LEC","2308908945","49860","381750","46307","2109683","461426","40792574","Partner","false","English","https://www.twitch.tv/lec"
"44","https://static-cdn.jtvnw.net/jtv_user_pictures/8f89b1cc-4c97-4e2b-a6d8-b288f3963bc5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Castro_1021","2249650815","90735","163910","24793","3716579","651492","27424211","Partner","false","English","https://www.twitch.tv/castro_1021"
"45","https://static-cdn.jtvnw.net/jtv_user_pictures/c5a2baa2-74ed-4b72-b047-8326572c9bfa-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","handongsuk","2200120530","180330","46499","12200","656212","60813","39334121","Partner","false","Korean","https://www.twitch.tv/handongsuk"
"46","https://static-cdn.jtvnw.net/jtv_user_pictures/64d44235-1dee-4bca-95da-bee1ee96eea3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","alanzoka","2186961825","99810","65003","21911","8045394","1074250","48977918","Partner","false","Portuguese","https://www.twitch.tv/alanzoka"
"47","https://static-cdn.jtvnw.net/jtv_user_pictures/2f5addde-fd0d-4a10-82a9-ea91ebb17f8d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Quin69","2171236395","186855","44153","11620","950819","67579","25007062","Partner","false","English","https://www.twitch.tv/quin69"
"48","https://static-cdn.jtvnw.net/jtv_user_pictures/a4977cfd-1962-41ec-9355-ab2611b97552-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","kato_junichi0817","2170944990","84375","222211","25729","1191446","280096","25162579","Partner","false","Japanese","https://www.twitch.tv/kato_junichi0817"
"49","https://static-cdn.jtvnw.net/jtv_user_pictures/101ad3f5-4e6f-4d9f-89af-a3b4b517ef34-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","CBLOL","2112513690","53250","281184","39671","1623513","291366","39188448","Partner","false","Portuguese","https://www.twitch.tv/cblol"
"50","https://static-cdn.jtvnw.net/jtv_user_pictures/e5e89aba-723b-4ba1-852c-d8fba19b1da1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","YoDa","2080927410","138720","83059","15000","2459382","245210","42845606","Partner","false","Portuguese","https://www.twitch.tv/yoda"
