"","","Channel","Watch time (mins)","Stream time (mins)","Peak viewers","Average viewers","Followers","Followers gained","Status","Mature","Language","URL"
"26","https://static-cdn.jtvnw.net/jtv_user_pictures/9a1edcb1-7d62-48ab-b071-1ef64ab0f629-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","PirateSoftware","1941153375","170355","54841","11394","872417","962587","Partner","false","English","https://www.twitch.tv/piratesoftware"
"27","https://static-cdn.jtvnw.net/jtv_user_pictures/5742b015-e6ed-4f7c-a1dd-87cd88fe1eb9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ohnePixel","1937130465","83985","166356","23065","2930487","442062","Partner","false","English","https://www.twitch.tv/ohnepixel"
"28","https://static-cdn.jtvnw.net/jtv_user_pictures/2d5b1a2d-c5ed-45cb-9f92-e25bad456e1d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","rader","1930882620","84420","65481","22872","830117","152180","Partner","false","Japanese","https://www.twitch.tv/rader"
"29","https://static-cdn.jtvnw.net/jtv_user_pictures/794e906d-64d7-41ab-bb89-8fb159e4124b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","k4sen","1861282335","112950","148289","16478","1018360","186201","Partner","false","Japanese","https://www.twitch.tv/k4sen"
"30","https://static-cdn.jtvnw.net/jtv_user_pictures/76689ba7-8a3a-4369-bb9b-6ec7c54e4648-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Tumblurr","1831516425","75555","346842","24240","2014313","416691","Partner","false","Italian","https://www.twitch.tv/tumblurr"
"31","https://static-cdn.jtvnw.net/jtv_user_pictures/2f5addde-fd0d-4a10-82a9-ea91ebb17f8d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Quin69","1807046535","186000","59450","9715","950819","76672","Partner","false","English","https://www.twitch.tv/quin69"
"32","https://static-cdn.jtvnw.net/jtv_user_pictures/14f0fcfd-00d4-4004-9379-93e0c6336f5e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","PlaqueBoyMax","1765498245","137595","52135","12831","2436241","806999","Partner","false","English","https://www.twitch.tv/plaqueboymax"
"33","https://static-cdn.jtvnw.net/jtv_user_pictures/a2592e98-5ba6-4c9a-9d9e-cf036d6f64c2-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","Rubius","1759482885","73425","383747","23963","16435773","802638","Partner","false","Spanish","https://www.twitch.tv/rubius"
"34","https://static-cdn.jtvnw.net/jtv_user_pictures/593b5641-c626-4ba4-ba49-11cb33f6c3e8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","IlloJuan","1730087130","51675","205005","33480","4587943","374979","Partner","false","Spanish","https://www.twitch.tv/illojuan"
"35","https://static-cdn.jtvnw.net/jtv_user_pictures/64d44235-1dee-4bca-95da-bee1ee96eea3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","alanzoka","1714228380","106350","74588","16118","8045394","602309","Partner","false","Portuguese","https://www.twitch.tv/alanzoka"
"36","https://static-cdn.jtvnw.net/jtv_user_pictures/gronkh-profile_image-76b34139eaa46bb5-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","GRONKH","1697154660","89295","41082","19006","1795588","100845","Partner","false","German","https://www.twitch.tv/gronkh"
"37","https://static-cdn.jtvnw.net/jtv_user_pictures/0b0601ac-1ec9-4d63-89a4-f8d3d14e6e78-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Mizkif","1694396790","79095","81632","21422","2156606","59878","Partner","false","English","https://www.twitch.tv/mizkif"
"38","https://static-cdn.jtvnw.net/jtv_user_pictures/a04be2b0-9cc1-403c-a4b0-47b32d1fe640-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","jasontheween","1683431940","158235","69068","10638","2296742","731461","Partner","false","English","https://www.twitch.tv/jasontheween"
"39","https://static-cdn.jtvnw.net/jtv_user_pictures/f9ceed8c-4ae9-4e46-a249-4abf8e4f38c5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","kanae_2434","1672815765","117570","71260","14228","794846","206190","Community","false","Japanese","https://www.twitch.tv/kanae_2434"
"40","https://static-cdn.jtvnw.net/jtv_user_pictures/020d2ed3-c2f2-4d33-805f-92cf966a9c43-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","stableronaldo","1661540910","131385","94114","12646","4712149","753400","Partner","false","English","https://www.twitch.tv/stableronaldo"
"41","https://static-cdn.jtvnw.net/jtv_user_pictures/13e55cbe-a1b0-4f4c-b69b-2748274b9e48-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","aminematue","1635730830","40065","987691","40826","3476255","643004","Partner","false","French","https://www.twitch.tv/aminematue"
"42","https://static-cdn.jtvnw.net/jtv_user_pictures/b85ddb98-20ae-42f3-b457-f83d9511064f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","dota2_winline_ru","1627355145","79500","143474","20469","550125","173084","Partner","false","Russian","https://www.twitch.tv/dota2_winline_ru"
"43","https://static-cdn.jtvnw.net/jtv_user_pictures/xqc-profile_image-9298dca608632101-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","xQc","1624099275","55005","70547","29526","12520525","52172","Partner","false","English","https://www.twitch.tv/xqc"
"44","https://static-cdn.jtvnw.net/jtv_user_pictures/c2aca19b-b318-4398-99a5-fb6a597536fd-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ironmouse","1609955820","191805","36838","8393","2435431","397665","Partner","false","English","https://www.twitch.tv/ironmouse"
"45","https://static-cdn.jtvnw.net/jtv_user_pictures/50e4e7b2-ae1c-43dd-ae3a-243de06a9034-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","k3soju","1590891285","116910","25376","13607","666717","67024","Partner","false","English","https://www.twitch.tv/k3soju"
"46","https://static-cdn.jtvnw.net/jtv_user_pictures/5051503d-254c-4a94-abf5-c9de97b5c9a0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Nix","1583948820","51165","274413","30957","1115195","191062","Partner","false","Russian","https://www.twitch.tv/nix"
"47","https://static-cdn.jtvnw.net/jtv_user_pictures/48487d3b-e713-4a49-ad35-dec6ab7d690e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Lacy","1575455805","158745","44732","9924","2594232","854462","Partner","false","English","https://www.twitch.tv/lacy"
"48","https://static-cdn.jtvnw.net/jtv_user_pictures/fc7b15b2-e400-4e74-8c8b-2ad3725e5770-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","sodapoppin","1573730595","116655","67788","13490","8966121","33338","Partner","false","English","https://www.twitch.tv/sodapoppin"
"49","https://static-cdn.jtvnw.net/jtv_user_pictures/aa2bc80a-e317-494a-a94d-7492889e4f66-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","JLTomy","1561385790","126300","49390","12362","1400027","84685","Partner","false","French","https://www.twitch.tv/jltomy"
"50","https://static-cdn.jtvnw.net/jtv_user_pictures/gorgc-profile_image-469e05d25a1e8594-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","Gorgc","1482214920","156570","32523","9466","774286","42029","Partner","false","English","https://www.twitch.tv/gorgc"
